symbol,control_1,control_2,control_3,Hoxa1KN_1,Hoxa1KN_2,Hoxa1KN_3
PAXX,7.2677,7.2519,7.4056,6.639,6.4806,6.3775
PBK,8.2724,8.6325,8.5548,5.4014,6.0768,5.7919
PBRM1,10.6416,10.7487,10.7131,11.1302,11.1473,11.153
PBX1,9.2835,9.2851,9.1313,8.9042,9.1782,8.7696
PBX2,8.6367,8.3192,8.2047,8.7346,8.6816,8.037
PBX3,8.2429,8.2893,8.2794,7.9383,8.1135,8.028
PBXIP1,10.4277,10.4018,10.3564,12.27,12.1174,12.2048
PC,8.9198,8.8288,8.9372,8.4268,8.478,8.3679
PCBD2,6.2345,6.66,6.5372,6.369,6.4806,6.2748
PCBP1,11.9691,11.9746,12.0239,11.6587,11.6266,11.6368
PCBP2,12.702,12.6625,12.7206,12.533,12.5737,12.5541
PCBP3,6.5555,6.7651,6.7623,6.4057,6.418,6.3775
PCBP4,10.3675,10.3545,10.4474,9.7386,9.7109,9.6474
PCCA,7.6376,7.4359,7.3831,7.7868,7.8368,7.8608
PCCB,8.8821,8.8664,8.9449,8.5424,8.4665,8.4973
PCDH1,5.0343,5.3612,5.4039,5.7537,5.6012,5.8542
PCDH10,7.9317,8.1795,8.1393,7.4258,7.568,7.5196
PCDH12,2.7008,2.8627,3.3362,3.5161,3.276,3.6977
PCDH15,4.2487,4.1849,4.5341,4.9835,4.887,7.5576
PCDH18,10.9387,10.7991,10.7804,11.5386,11.5867,11.4763
PCDH7,10.6518,10.5769,10.5856,8.9453,9.1375,8.9254
PCDHA10,4.5086,4.0004,4.2336,4.7181,3.8505,4.1595
PCDHA3,3.1705,3.2413,2.904,4.3179,3.6473,3.5038
PCDHA4,4.7952,4.863,4.7827,5.7537,5.2161,5.227
PCDHA7,3.1705,4.6285,3.0629,4.8831,4.7915,4.8317
PCDHAC1,6.9696,6.7505,6.6911,6.7852,6.1935,6.1478
PCDHB1,4.8588,5.0168,4.4788,4.8831,4.887,4.7021
PCDHB10,5.1404,4.4952,4.9547,6.3504,6.3187,6.7715
PCDHB11,2.9547,2.6282,3.6682,4.8831,4.9325,5.0249
PCDHB12,3.1705,3.7889,3.0629,4.2388,4.2603,5.0606
PCDHB13,5.7558,5.8986,6.0222,6.6992,6.9251,6.8854
PCDHB14,5.4187,5.8172,5.5452,6.7571,6.7833,6.9439
PCDHB15,4.659,5.0646,4.7363,6.4236,6.6261,6.5632
PCDHB16,5.3759,5.7309,6.1158,7.4346,7.0542,7.2449
PCDHB2,4.7952,5.0646,4.6387,7.1836,6.9474,7.2135
PCDHB3,2.9547,3.3989,2.904,4.5318,4.7915,4.5596
PCDHB5,3.808,4.9673,4.4213,5.8095,5.8348,5.7919
PCDHB6,4.2487,3.7889,4.6883,5.0312,4.9325,4.8725
PCDHB7,5.1404,4.7505,4.8712,6.6992,6.5258,6.3916
PCDHB8,3.1705,3.8985,3.4556,4.9835,4.9325,4.4561
PCDHB9,4.0451,4.3484,4.1652,5.6353,5.9276,5.7043
PCDHGA1,5.9434,6.2064,5.8367,6.5599,6.6399,6.9723
PCDHGA10,8.1315,7.982,8.1789,8.6067,8.7688,8.799
PCDHGA11,8.4888,8.8254,8.7513,8.9265,8.7274,8.8837
PCDHGA12,8.7203,8.8219,8.6041,8.9577,9.0525,8.994
PCDHGA2,7.939,7.9568,7.9641,8.5133,8.3244,8.4135
PCDHGA3,6.9257,7.2415,7.1814,8.0639,7.8127,7.7283
PCDHGA4,8.6547,8.8357,8.6486,9.4251,9.3197,9.3699
PCDHGA5,6.6303,6.8079,6.9671,7.6176,7.5752,7.8197
PCDHGA6,7.939,8.0489,8.0567,8.6224,8.4857,8.4272
PCDHGA7,7.9896,7.9568,8.2383,8.6455,8.56,8.5231
PCDHGA8,5.1404,5.8172,5.1083,5.4372,5.5142,5.8744
PCDHGA9,6.3716,6.2276,6.4246,6.5761,6.5552,6.6711
PCDHGB1,6.8179,6.9923,6.8521,8.2315,8.209,8.1939
PCDHGB2,6.9696,7.111,7.1375,8.5789,8.0633,8.375
PCDHGB3,7.4439,7.5745,7.2737,8.1201,7.7943,8.1112
PCDHGB4,9.095,8.9705,8.85,9.4428,9.4544,9.5185
PCDHGB5,10.6143,10.6444,10.7191,11.2458,11.2259,11.2344
PCDHGB6,5.9434,6.329,6.4099,7.2952,6.9474,7.3057
PCDHGB7,8.6367,8.5759,8.6486,9.4582,9.1591,9.4325
PCDHGC3,11.5042,11.3927,11.5543,11.5136,11.5854,11.5531
PCDHGC4,4.2487,4.3484,3.8536,4.0665,3.4107,3.7856
PCED1A,7.6193,7.7085,7.4919,7.6637,7.5092,7.6659
PCED1B,5.2863,5.0168,5.1083,4.9342,5.1013,5.0606
PCF11,9.0447,8.8009,8.9008,9.021,9.0317,9.0169
PCGF1,6.5362,6.4953,6.7853,7.6253,7.392,7.5003
PCGF2,8.284,8.3043,8.4034,8.7418,8.7593,8.783
PCGF3,10.1966,10.2131,10.225,10.9497,10.9058,10.931
PCGF5,9.3841,9.3685,9.3703,8.3537,8.4626,8.375
PCGF6,7.4948,7.445,7.4565,6.9921,7.0847,6.8854
PCID2,9.4082,9.3493,9.3854,9.1372,9.2016,9.1135
PCIF1,8.231,8.4374,8.331,8.2963,8.6064,8.4941
PCK2,9.4109,9.202,9.2537,7.2045,7.4082,7.0275
PCLAF,8.3127,8.3142,8.3388,5.9149,6.4958,5.9526
PCM1,10.8149,10.7135,10.692,11.2204,11.2929,11.2122
PCMT1,10.1997,10.3665,10.2786,9.7078,9.8208,9.7845
PCMTD1,8.9602,8.7831,8.8113,10.3984,10.2549,10.4077
PCMTD2,8.1821,8.0249,8.1032,8.6301,8.5993,8.4644
PCNA,10.1608,10.2626,10.2375,10.5224,10.4736,10.4386
PCNP,10.9804,11.041,10.9102,10.9811,11.0572,11.0727
PCNT,9.6565,9.6292,9.6802,9.4604,9.4872,9.3155
PCNX1,10.7866,10.8907,10.6667,11.2332,11.1736,11.1571
PCNX2,8.9048,8.8765,8.8689,9.4117,9.3303,9.4478
PCNX3,10.7598,10.7884,10.8461,11.1733,10.9787,11.1025
PCOLCE,12.1283,12.0456,12.0992,11.8721,11.9343,11.9027
PCOLCE2,4.2487,4.0004,4.2989,2.8457,3.276,3.1531
PCSK4,3.9314,3.7889,3.4556,3.7619,4.1101,3.7856
PCSK5,7.6822,7.647,7.6124,8.5133,8.7435,8.4941
PCSK6,9.739,9.7048,9.7765,10.0448,9.8507,9.8548
PCSK7,11.6302,11.6824,11.7329,11.0787,11.154,11.044
PCSK9,3.6731,3.6702,3.7639,4.5967,3.7525,4.0214
PCTP,7.7508,7.9441,7.8434,8.2315,8.3201,8.2414
PCYOX1,11.2611,11.3126,11.2773,10.952,11.0572,10.9987
PCYOX1L,8.231,8.2223,8.2342,6.6235,6.5406,6.4601
PCYT1A,11.4065,11.3962,11.3451,11.068,11.1298,11.0809
PCYT1B,3.3581,3.2413,2.7255,3.972,2,3.5038
PCYT2,9.837,9.7855,9.7708,10.0975,10.2837,10.0738
PDAP1,11.1795,11.1544,11.2024,10.8276,10.8251,10.8247
PDCD10,8.9782,9.0558,8.8308,9.3981,9.3367,9.4612
PDCD11,10.7036,10.6775,10.6904,10.4063,10.4375,10.4588
PDCD1LG2,9.2601,9.2416,9.2863,7.2656,7.5824,7.1403
PDCD2,9.4371,9.5177,9.5234,9.5953,9.5883,9.5534
PDCD2L,6.2104,6.0725,6.3184,5.6353,5.3225,6.1478
PDCD4,10.1386,10.0812,10.0017,9.9046,10.1139,9.8004
PDCD5,9.8271,10.0608,9.9352,9.434,9.4368,9.4325
PDCD6,10.1192,10.0754,10.0781,10.3927,10.4375,10.5
PDCD6IP,11.6347,11.6631,11.6711,11.6473,11.678,11.6182
PDCD7,8.1696,8.4465,8.2753,8.1795,8.0684,8.1532
PDCL,8.6046,8.7902,8.6328,9.4384,9.5155,9.5471
PDCL3,8.3954,8.2893,8.3771,8.3537,8.2455,8.2139
PDE10A,7.6101,7.5745,7.5058,7.7729,8.0218,7.9008
PDE11A,5.4603,5.2415,5.3432,4.8302,4.7413,4.9121
PDE12,9.4604,9.413,9.4004,9.1615,9.1228,9.105
PDE1A,3.1705,3.5409,2.5217,4.3179,3.6473,4.2856
PDE1C,9.4807,9.539,9.4992,9.2321,9.4718,9.4629
PDE3A,3.9314,3.5409,3.0629,5.725,5.9049,5.9334
PDE3B,5.7558,5.5411,5.5452,6.6543,6.3015,6.6711
PDE4A,8.422,8.4192,8.3543,8.1146,8.1573,7.9155
PDE4B,7.2909,7.3323,7.4203,8.1953,8.2274,8.5454
PDE4C,4.659,4.6285,4.9947,5.4014,5.5728,5.2581
PDE4D,6.6663,6.5635,6.4679,6.1916,6.4496,6.6242
PDE4DIP,11.0407,10.9854,10.9341,9.7547,9.8313,9.592
PDE5A,13.3027,13.2988,13.2184,13.2898,13.4669,13.2281
PDE6A,3.808,3.5409,3.4556,3.2195,3.6473,3.604
PDE6B,2.7008,3.0644,3.0629,3.2195,3.9423,3.0143
PDE6D,7.5245,7.7235,7.6442,8.0233,8.0006,8.0767
PDE7A,7.6193,7.5828,7.4637,6.8531,7.0847,7.0807
PDE7B,6.8651,7.0764,7.0357,7.0853,7.023,6.7929
PDE8A,9.5948,9.6588,9.5754,10.1403,10.0509,10.0317
PDE9A,5.7888,5.4718,5.963,6.4057,5.8819,6.0085
PDF,7.3138,7.5411,7.3756,6.9555,6.9585,7.1486
PDGFA,6.6663,6.442,6.5903,6.0599,6.0147,6.1643
PDGFB,3.6731,3.3989,3.0629,6.369,6.0768,6.2748
PDGFC,10.483,10.451,10.483,10.5046,10.7123,10.6613
PDGFD,7.1833,7.0764,7.3604,9.549,9.62,9.6518
PDGFRA,12.4708,12.4406,12.4826,13.124,13.1619,13.1944
PDGFRB,12.6686,12.5444,12.6763,14.0417,14.0145,13.9933
PDGFRL,8.7331,8.7973,8.7337,7.9814,8.1857,7.8909
PDHA1,9.925,9.9789,9.9441,9.3775,9.4661,9.2704
PDHB,10.1078,10.2024,10.1283,9.7653,9.784,9.7898
PDHX,9.557,9.591,9.5217,9.9718,9.9591,10.0033
PDIA3,13.4459,13.4056,13.4099,13.5943,13.5775,13.5193
PDIA5,9.4655,9.4851,9.577,9.5794,9.606,9.4942
PDIA6,13.1303,13.0606,13.077,13.1703,13.0615,13.0964
PDK1,9.4655,9.5991,9.5268,9.2372,9.4069,9.3375
PDK2,8.8897,8.9516,8.9801,9.309,9.3111,9.2628
PDK3,4.9781,4.6908,4.7363,4.5318,4.33,4.3447
PDK4,2.3925,2.348,2,7.6408,7.21,8.037
PDLIM1,11.7067,11.748,11.7709,11.2338,11.3605,11.2197
PDLIM2,10.9533,10.784,10.7617,9.9456,10.0236,9.7576
PDLIM3,7.0122,7.0764,7.0548,6.2329,5.9718,6.0266
PDLIM4,10.4304,10.518,10.5541,10.0419,10.0249,10.0124
PDLIM5,11.3384,11.4388,11.3029,9.6763,9.9243,9.7872
PDLIM7,11.9312,11.9671,12.0069,11.1753,11.2709,11.1679
PDP1,9.0684,9.1475,9.1402,9.1801,9.2872,9.2799
PDP2,8.5333,8.4374,8.3847,9.4273,9.3927,9.4877
PDPK1,10.5603,10.5372,10.6456,10.338,10.2289,10.3275
PDPN,5.5783,5.0646,5.0714,5.8366,6.0564,6.1311
PDPR,10.2256,10.2394,10.1057,10.2273,10.2013,10.2686
PDRG1,8.0657,8.185,8.0377,8.4179,8.4665,8.4375
PDS5A,10.766,10.7982,10.7617,10.746,10.7501,10.744
PDS5B,9.1815,9.28,9.1535,9.3981,9.4795,9.6087
PDSS1,6.8179,6.6755,6.8521,5.5063,5.7356,5.8744
PDSS2,8.2782,8.1632,8.3349,8.3677,8.2986,8.35
PDXDC1,11.1183,11.0916,11.169,11.3411,11.2463,11.2876
PDXK,11.2589,11.2775,11.3236,11.7595,11.6755,11.7281
PDXP,7.544,7.5155,7.6124,7.6253,7.7757,7.7283
PDZD11,9.2572,9.2977,9.2055,8.687,8.7998,8.7118
PDZD2,3.1705,3.5409,3.7639,4.7181,4.7413,4.6561
PDZD4,6.9839,7.0529,6.496,6.1916,7.1342,6.7715
PDZD7,4.2487,4.9161,4.6387,3.8708,4.1872,4.3447
PDZD8,9.9974,10.1917,10.1034,9.5242,9.7351,9.6879
PDZD9,7.1833,7.0764,7.0921,6.639,6.5109,6.5254
PDZK1,5.5783,5.8986,5.598,4.8831,5.1406,4.6087
PDZRN3,8.3684,8.2485,8.3193,7.461,7.8487,7.7449
PEA15,13.1678,13.1567,13.1947,12.4485,12.5237,12.3914
PEAK1,11.0518,11.2558,10.9245,11.4166,11.5025,11.3579
PEAK3,3.3581,3.3989,2.904,3.5161,4.0287,3.7856
PEAR1,9.7807,9.6568,9.9079,8.5869,8.7145,8.5006
PEBP1,11.3398,11.4032,11.4499,11.6329,11.6153,11.6869
PECAM1,3.1705,2.348,3.3362,3.2195,3.7525,3.2797
PECR,6.0562,5.9757,6.0222,5.2075,5.1013,5.1952
PEDS1,10.0062,10.0036,9.9869,10.738,10.6345,10.6908
PEDS1-UBE2V1,7.2441,7.7747,8.3581,8.8083,9.1055,9.1388
PEF1,9.5665,9.7402,9.7693,9.2141,9.0754,9.222
PEG10,10.3302,10.3167,10.2187,10.1101,9.9215,10.1514
PELI1,6.2817,5.8172,6.2865,7.7302,7.7506,7.4337
PELI2,7.6285,7.6072,7.4056,8.0923,7.9791,8.1281
PELI3,7.4335,7.1558,7.3831,7.578,7.3838,7.364
PELO,10.4486,10.5509,10.5083,10.5966,10.6413,10.665
PELP1,9.7868,9.6646,9.7621,9.3752,9.3743,9.4728
PEMT,8.4167,8.3677,8.3696,8.5341,8.527,8.5454
PENK,4.427,5.0168,4.6883,5.5723,5.3892,5.813
PEPD,9.9581,9.9134,9.8948,10.1294,10.0249,10.1295
PER1,7.8558,7.8987,7.8651,8.2057,8.0633,8.4031
PER2,6.9981,7.1777,6.9969,6.4589,6.4958,6.4331
PER3,7.8322,7.5745,7.6124,7.4258,7.3674,7.6366
PERM1,3.5242,4.0004,4.2989,4.6587,4.3964,4.4015
PERP,11.3871,11.378,11.4102,12.0135,11.9329,11.9858
PES1,10.5519,10.5614,10.5782,10.4886,10.4649,10.5097
PET117,6.7186,6.6286,6.8191,7.3337,7.0438,7.3424
PEX1,7.6734,7.872,7.8158,8.0174,8.1477,8.0941
PEX10,8.3792,8.2588,8.4364,8.0754,7.9406,8.1939
PEX11A,6.0288,5.9505,6.1516,4.464,5.1013,4.7466
PEX11B,8.8354,8.7795,8.8141,8.9942,9.0805,8.9108
PEX12,7.2794,6.7359,7.0067,6.1272,5.9934,5.8337
PEX13,9.0549,8.9861,8.9601,9.0817,9.0678,9.1304
PEX14,8.4736,8.451,8.3035,8.1474,8.3029,8.1281
PEX16,7.5915,7.5326,7.6442,7.9569,7.9517,7.9634
PEX19,10.0167,10.1452,10.0781,10.0154,10.0663,9.9649
PEX2,8.6592,8.7867,8.6423,8.0174,8.1668,8.1281
PEX26,10.1322,10.0754,10.1317,10.6064,10.4784,10.5636
PEX3,7.5536,7.591,7.6753,7.2354,7.2008,7.1486
PEX5,8.5622,8.6909,8.658,8.8455,8.7936,8.9254
PEX6,9.3841,9.342,9.1884,8.4964,8.3329,8.2948
PEX7,6.5746,6.2893,5.983,6.1704,6.284,6.4601
PFAS,9.4345,9.5348,9.4712,8.4445,8.4587,8.4272
PFDN1,10.4053,10.3665,10.3877,9.9611,10.0327,9.9895
PFDN4,8.2128,8.3436,8.157,8.5049,8.4431,8.35
PFDN5,11.2201,11.1933,11.0584,11.0544,11.052,10.9959
PFDN6,6.2104,6.3093,6.3341,6.2532,6.1747,6.1478
PFKFB2,5.9138,5.7009,5.792,6.369,6.5109,6.3344
PFKFB3,10.2803,10.1931,10.2448,11.416,11.3984,11.5278
PFKFB4,7.1957,7.1336,7.2491,7.2656,7.0438,7.0632
PFKL,11.1583,11.0887,11.1553,10.9636,10.9589,10.9153
PFKM,10.2346,10.1466,10.1867,10.3369,10.3173,10.3421
PFKP,12.4206,12.478,12.4844,11.6989,11.765,11.7648
PFN1,14.3121,14.2673,14.3099,13.9139,13.8707,13.8393
PFN2,12.0432,12.0747,12.0008,11.8532,11.9972,11.9107
PGAM5,9.2183,9.2416,9.2963,9.0121,9.1423,9.2454
PGAP1,8.099,8.1298,8.1482,7.2556,7.4557,7.3205
PGAP2,7.9243,7.716,7.6753,7.5699,7.44,7.1895
PGAP3,7.2794,7.4718,7.3216,7.0626,7.0334,7.1065
PGAP4,8.9638,8.9985,9.0024,8.6185,8.7467,8.6428
PGAP6,10.9893,10.976,11.0466,11.458,11.3796,11.4927
PGBD1,6.9257,7.0764,6.8737,6.639,6.1557,6.2127
PGBD2,5.6156,5.789,5.9427,6.3504,6.3357,6.4056
PGBD4,7.0261,6.9923,6.9159,6.4934,6.8677,7.0094
PGBD5,3.6731,3.5409,4.4213,4.5967,4.4599,4.6087
PGD,11.9275,11.9465,11.9252,12.0548,11.9894,12.1012
PGF,2.9547,3.6702,3.8536,4.5318,5.1406,4.6561
PGGHG,5.7888,6.329,6.1692,6.527,6.5981,6.5381
PGGT1B,8.4988,8.5841,8.6297,7.7729,8.0479,7.8709
PGK1,12.7865,12.8112,12.8019,12.1429,12.215,12.1129
PGLS,9.7242,9.6762,9.5966,9.7636,9.6025,9.7315
PGM1,9.8624,9.8821,9.8272,9.2089,9.2916,9.0682
PGM2,8.6367,8.8998,8.7426,8.2517,8.2136,8.0592
PGM2L1,8.5333,8.6717,8.658,11.113,11.0902,11.1142
PGM3,11.6251,11.6929,11.6364,10.952,11.102,10.8751
PGM5,8.3574,8.3866,8.3466,7.3049,7.4082,7.1569
PGP,8.3684,8.6085,8.6169,8.4134,8.1763,8.4341
PGPEP1,9.7621,9.6704,9.6802,10.3778,10.2694,10.3303
PGRMC1,10.5301,10.6474,10.5905,10.3557,10.4286,10.4051
PGRMC2,10.8089,10.8443,10.8268,11.1343,11.2379,11.1638
PGS1,8.7458,8.6678,8.7189,8.9851,8.8599,8.8636
PHACTR1,2.3925,3.3989,2.2843,2.6149,3.7525,3.604
PHACTR2,10.3497,10.4476,10.3497,11.1983,11.092,11.228
PHACTR4,10.1497,10.2943,10.3175,9.7618,9.9822,9.8162
PHAX,10.1874,10.0928,10.1451,9.8508,9.9285,9.9531
PHB,11.027,10.9993,11.0322,10.7271,10.681,10.693
PHB2,10.9248,11.01,11.0238,10.8568,10.9569,11.001
PHC1,8.6457,8.7022,8.7916,8.9484,9.0395,9.0032
PHC2,11.132,11.2265,11.1928,11.5535,11.5124,11.6137
PHC3,9.5132,9.6352,9.473,9.5934,9.5687,9.5201
PHETA1,7.939,7.9313,8.0087,9.2448,9.0576,9.3338
PHETA2,8.2189,8.1904,8.0894,7.7588,7.7249,7.5638
PHEX,3.9314,4.2689,3.938,4.5318,4.7413,5.1952
PHF1,4.1505,4.0956,4.4213,3.2195,4.3964,3.5038
PHF10,8.9383,8.7938,8.6796,9.3163,9.4209,9.2931
PHF11,7.5245,7.3991,7.4349,7.848,7.8781,7.6307
PHF12,9.0616,9.088,9.2119,9.4229,9.2696,9.2685
PHF13,9.1309,8.9194,8.995,9.0589,8.854,8.8509
PHF14,8.4838,8.4099,8.4758,9.1069,9.0956,9.1304
PHF19,9.5736,9.6568,9.715,8.081,8.1621,8.0854
PHF2,9.2601,9.2876,9.3551,9.5346,9.4872,9.4991
PHF20,9.8051,9.8568,9.9145,10.1936,10.2549,10.1912
PHF21A,9.4056,9.3274,9.3722,9.4162,9.4738,9.486
PHF23,9.9671,9.8277,9.7964,10.3858,10.2357,10.3502
PHF3,10.0289,9.9361,9.9287,9.9126,9.9563,9.9436
PHF5A,8.3408,8.3192,8.4108,8.2264,8.2136,8.2683
PHF6,9.2512,9.3372,9.376,8.687,8.56,8.6949
PHF7,4.7287,5.1558,4.8712,5.3269,4.9766,4.9121
PHF8,8.9123,8.7506,8.7159,8.8554,8.9091,8.7479
PHGDH,11.2186,11.013,11.0731,8.7807,9.0027,8.5231
PHIP,9.9797,9.9553,9.921,10.3949,10.5115,10.4638
PHKA1,7.9682,7.8242,7.8812,7.1298,7.1915,7.0543
PHKA2,7.7083,7.6858,7.9129,7.461,7.3254,7.5576
PHKB,10.1951,10.2197,10.1921,9.8019,9.8238,9.763
PHKG2,8.4428,8.2741,8.3922,8.363,8.3456,8.4031
PHLDA1,12.7695,12.677,12.6535,14.7277,14.6413,14.7964
PHLDA2,9.5206,9.5091,9.5403,9.6631,9.5155,9.6488
PHLDA3,10.9062,10.8297,10.9784,11.3287,11.2654,11.3151
PHLDB1,11.8411,11.8479,11.8686,12.443,12.3243,12.462
PHLDB2,9.3093,9.21,9.1557,7.7517,8.1998,7.6543
PHLDB3,7.0535,7.21,7.0829,8.6146,8.3623,8.5485
PHLPP1,7.2441,7.3126,7.368,8.0639,7.8487,7.8659
PHLPP2,9.2453,9.2363,9.2329,8.9042,9.0317,8.9824
PHOSPHO1,4.5086,4.0956,3.7639,3.5161,3.7525,3.947
PHOSPHO2,3.3581,3.3989,3.6682,4.0665,4.3964,3.5038
PHRF1,9.1596,9.0469,9.5251,9.0589,8.7967,8.7286
PHTF1,8.8235,8.7469,8.8635,9.6033,9.4505,9.7063
PHTF2,10.7357,10.846,10.7754,10.7235,10.8645,10.7698
PHYH,7.544,7.6548,7.4989,8.1742,8.053,8.0636
PHYHD1,5.8211,5.789,5.7223,5.4014,5.1789,5.3761
PHYHIP,3.6731,4.0004,4.2989,3.2195,3.1274,3.8686
PHYKPL,7.1328,7.2206,7.1552,7.5039,7.3674,7.4132
PI4K2B,9.1721,9.2571,9.0694,8.2568,8.527,8.1979
PI4KA,10.7598,10.8044,10.8178,11.1425,11.0049,11.0502
PI4KB,10.8891,10.9776,10.9896,10.4321,10.4454,10.3717
PIANP,7.8866,7.7457,7.9591,7.8211,7.9011,7.8659
PIAS1,9.1437,9.088,9.1948,8.8421,8.9232,8.8585
PIAS2,8.5333,8.7247,8.4828,8.6107,8.6273,8.5673
PIAS3,9.9725,9.9553,9.9856,10.2425,10.089,10.1083
PIAS4,8.4685,8.3866,8.6826,9.3187,9.1544,9.3663
PIBF1,9.1721,9.1558,9.1446,9.4139,9.4795,9.3118
PICALM,12.5379,12.6058,12.6275,11.9721,12.0319,11.9823
PICK1,7.3474,7.21,7.4565,7.6787,7.7119,7.3496
PID1,6.3932,6.46,5.983,5.9401,6.0564,6.1806
PIDD1,7.7508,7.3613,7.6629,8.8321,8.6648,8.6662
PIEZO1,12.848,12.8002,12.9407,12.2672,12.2219,12.2285
PIEZO2,10.251,10.2549,10.25,11.6061,11.5086,11.6099
PIF1,6.9405,6.9674,7.0642,5.6957,5.6291,5.6349
PIGA,6.7186,6.8357,6.629,6.7428,6.8677,6.7166
PIGB,7.3694,7.0995,7.2655,7.1298,7.2555,7.3993
PIGBOS1,6.2104,6.1185,5.7223,6.3504,6.3015,6.3197
PIGC,7.7839,7.7961,7.9691,7.8874,7.8546,7.8249
PIGF,8.4008,8.4555,8.3658,8.1901,8.1135,7.7338
PIGG,9.7306,9.593,9.6679,9.8902,9.8973,9.9195
PIGH,6.4145,6.6126,6.9366,6.9431,6.9138,6.7822
PIGK,9.5082,9.5848,9.4676,9.2993,9.3493,9.3591
PIGM,8.0724,8.1466,7.9336,7.7658,7.7184,7.6425
PIGN,9.0066,9.1531,9.1132,9.0502,8.8948,8.9893
PIGO,8.8821,8.9259,8.8823,8.9821,8.7998,8.947
PIGP,6.4968,6.3676,6.2374,6.5103,6.3526,6.4466
PIGQ,8.8275,8.7506,8.7249,9.1959,9.0906,9.1114
PIGR,3.1705,3.6702,3.0629,3.2195,3.7525,3.6977
PIGS,10.513,10.4203,10.5625,10.8072,10.8123,10.7162
PIGT,10.9024,10.821,10.9167,11.3095,11.243,11.3611
PIGU,8.1883,8.2639,8.3349,8.5049,8.4665,8.4842
PIGV,7.3138,7.2622,7.3981,7.1078,6.7709,6.915
PIGW,6.3932,6.6908,6.629,6.5761,6.7328,7.0185
PIGX,7.5727,7.5991,7.6442,8.1146,8.0582,8.1939
PIGZ,4.2487,4.4952,3.5658,4.3928,3.9423,4.0214
PIH1D2,3.3581,4.0004,3.206,3.0447,3.1274,2.6888
PIK3C2A,10.4993,10.329,10.3136,10.5756,10.7148,10.6548
PIK3C2B,6.8179,6.7795,6.9969,4.7181,5.5728,5.227
PIK3C3,9.6294,9.6568,9.5504,9.8837,9.9102,9.8813
PIK3CA,9.7909,9.8483,9.8035,10.4918,10.5236,10.6155
PIK3CB,8.9161,9.035,9.0972,10.0095,9.9059,10.054
PIK3CD,9.3949,9.5474,9.624,8.7946,9.0053,8.947
PIK3IP1,8.8589,8.58,8.7543,9.2773,9.4109,9.2685
PIK3R1,8.8315,8.9547,8.7069,8.1528,8.2899,8.2297
PIK3R2,11.1677,11.1627,11.2533,11.5473,11.4594,11.487
PIK3R3,9.3458,9.3126,9.3023,8.3157,8.4742,8.3715
PIK3R4,8.6769,8.7247,8.7802,9.1125,9.1055,9.0594
PIKFYVE,10.0254,9.8585,9.7549,10.2324,10.214,10.2191
PILRB,6.083,5.8449,5.7223,5.8632,6.1168,5.7487
PIM1,7.7675,7.9118,7.9591,6.0367,6.6804,6.29
PIM3,8.7031,8.6005,8.7249,9.4538,9.2872,9.6132
PIMREG,8.324,8.7173,8.7129,5.2882,5.8106,5.5867
PIN1,9.8071,9.7272,9.7808,9.4538,9.5451,9.5376
PIN4,8.0316,8.2792,8.2089,8.3012,8.3029,8.3996
PINK1,10.7917,10.7377,10.7161,10.5307,10.4658,10.5944
PINLYP,3.5242,5.6391,4.8712,4.8831,3.6473,5.227
PINX1,7.2321,7.0289,7.1195,6.5921,6.7833,6.8953
PIP4K2A,10.2759,10.1312,10.3322,10.0228,10.1637,9.662
PIP4K2B,9.9779,9.9569,10.0004,10.0947,10.0457,10.1274
PIP4K2C,8.8821,8.983,8.9035,9.2871,9.2959,9.405
PIP4P1,8.1443,8.141,8.1393,9.1208,9.0653,9.1451
PIP4P2,8.4787,8.5718,8.538,8.4044,8.4857,8.4135
PIP5K1A,10.636,10.7135,10.637,10.5936,10.6014,10.589
PIP5K1C,11.1336,11.1024,11.2299,11.6458,11.5675,11.6268
PIP5KL1,4.7287,5.0646,4.6883,4.464,4.2603,4.1595
PIR,7.1068,6.7795,6.9671,6.8531,6.8441,6.8854
PISD,9.3513,9.5026,9.5588,9.8291,9.801,9.9472
PITHD1,8.7666,9.0588,9.0949,8.7418,8.6547,8.5103
PITPNA,10.5374,10.6226,10.6386,10.6182,10.7309,10.7176
PITPNB,10.7176,10.7359,10.6456,10.3755,10.4503,10.3348
PITPNC1,7.8163,7.9183,8.052,9.434,9.1946,9.5024
PITPNM1,9.4056,9.3685,9.3512,10.7007,10.5412,10.7529
PITPNM2,8.3519,8.3093,8.3996,9.2244,9.2762,9.2551
PITPNM3,8.1379,8.1466,8.3847,8.1953,8.0886,8.3318
PITRM1,11.8033,11.748,11.9077,10.624,10.7533,10.6342
PITX1,10.4868,10.4122,10.4883,11.43,11.3411,11.3749
PITX2,6.3716,6.0005,6.3025,4.3179,4.6892,5.0249
PIWIL3,8.7583,8.4192,8.3114,8.4268,8.4548,8.5919
PIWIL4,3.9314,3.5409,3.7639,3.2195,3.1274,3.3961
PJA1,8.8433,8.7973,8.828,8.5465,8.5744,8.4476
PJA2,11.501,11.5236,11.5413,10.8774,11.0102,10.8625
PJVK,4.3406,3.6702,3.4556,4.5967,4.1101,4.8317
PKD1,11.6942,11.647,11.678,12.2437,12.1798,12.2437
PKD1L1,4.5858,4.0004,3.8536,2.6149,2.5596,2.6888
PKD2,10.4486,10.4909,10.5616,10.8208,10.8214,10.937
PKDCC,8.4838,8.4329,8.5175,6.7428,6.667,6.29
