User_ID sorted by SD,p53_mock_1,p53_mock_2,p53_mock_3,p53_mock_4,p53_IR_1,p53_IR_2,p53_IR_3,p53_IR_4,null_mock_1,null_mock_2,null_IR_1,null_IR_2
 ENSMUSG00000003476,2.9238,2.9238,2.9238,2.9238,4.6402,5.181,3.5309,3.5108,2.9238,2.9238,2.9238,2.9238
 ENSMUSG00000078652,11.4223,11.2933,11.3761,11.4745,12.2685,12.2923,12.5758,12.5286,11.2565,11.7395,13.5419,13.1552
 ENSMUSG00000059657,5.2299,4.1867,4.8485,3.3992,5.3426,5.6971,4.2447,4.203,3.5706,3.9948,3.4793,3.8525
 ENSMUSG00000073906,3.8488,3.3828,3.6483,3.5932,5.1287,5.4635,4.3616,4.9615,3.5706,2.9238,4.2461,4.3579
 ENSMUSG00000054723,8.6243,8.3672,8.5377,8.4551,9.4042,9.3197,9.9712,10.2343,8.5079,8.6884,7.8031,7.8284
 ENSMUSG00000063317,10.0909,10.1844,10.1269,10.1455,10.8256,10.8847,11.353,11.2221,10.264,10.2618,12.4986,11.6864
 ENSMUSG00000020053,10.2945,10.1573,10.7613,10.6684,9.8606,9.3986,9.7308,9.5233,10.0496,9.8814,7.8679,9.161
 ENSMUSG00000022659,7.8244,6.8005,7.6047,6.4817,7.1377,6.9138,5.455,5.877,6.4627,6.3556,5.3194,6.4553
 ENSMUSG00000040078,8.7808,8.6958,8.8411,8.4517,9.1176,9.1524,9.1756,9.8059,8.3384,8.3975,10.9183,10.0363
 ENSMUSG00000078532,3.3431,3.7122,3.6483,2.9238,4.5515,4.821,4.4672,4.203,3.5706,3.6103,5.5539,4.9245
 ENSMUSG00000099591,4.4774,4.754,4.3315,4.1501,6.224,6.3671,5.5005,5.7082,4.962,4.2614,4.4346,5.0796
 ENSMUSG00000057130,8.6172,8.5242,8.6957,8.5732,9.3219,9.4385,9.4673,9.7914,8.5503,8.6914,10.9081,10.1819
 ENSMUSG00000030144,6.3848,5.4877,5.4647,5.0622,6.4859,7.3758,6.7091,5.5565,4.7551,5.2549,5.5175,5.5125
 ENSMUSG00000048483,3.7539,4.3887,3.4387,3.9687,5.4832,5.8496,3.9606,3.7484,4.0265,3.6103,4.8652,4.7943
 ENSMUSG00000078627,2.9238,2.9238,2.9238,2.9238,4.8002,5.0999,3.5309,2.9238,3.5706,3.4115,2.9238,2.9238
 ENSMUSG00000001348,11.8235,11.7116,11.7968,11.8104,10.833,10.6019,10.3257,10.2434,11.4759,11.6795,9.8374,10.1283
 ENSMUSG00000032265,10.6629,10.695,10.7515,11.0587,9.5532,9.4385,9.4449,9.3054,10.6991,11.0635,9.2863,9.2504
 ENSMUSG00000045886,6.4071,5.9604,6.7994,6.9105,6.224,6.3671,7.3285,6.8329,6.1007,6.6623,7.6881,4.6488
 ENSMUSG00000022009,9.6921,9.5876,9.6694,9.5089,10.4166,10.5628,10.8356,10.6547,9.6987,9.8365,11.8343,11.3623
 ENSMUSG00000034145,3.3431,3.3828,4.0523,3.5932,5.1287,5.8969,3.9606,3.9271,3.7128,3.886,3.7047,4.7477
 ENSMUSG00000093867,5.4224,5.3245,4.9972,5.3036,6.8317,7.5316,6.1628,5.7436,5.1399,5.6924,6.202,6.5212
 ENSMUSG00000096045,2.9238,2.9238,2.9238,2.9238,3.9523,5.4635,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238
 ENSMUSG00000037138,12.8498,12.9617,12.8511,13.3279,11.9203,12.2403,11.5522,11.7421,13.2086,13.3141,11.4333,11.3884
 ENSMUSG00000052212,7.3741,6.1155,5.9102,4.9433,5.7273,6.5542,6.1348,5.7782,4.8833,5.0302,4.8032,5.9214
 ENSMUSG00000067722,9.288,9.1538,9.2803,9.175,9.9237,9.9385,10.6436,10.5762,9.2266,9.3125,11.2812,10.836
 ENSMUSG00000053289,10.9472,10.9279,10.8849,10.933,12.0136,12.2604,12.1776,12.2148,10.9823,11.0276,12.8042,12.6724
 ENSMUSG00000025701,5.9848,4.922,5.2513,5.0622,6.6305,6.5247,6.077,5.4307,4.6121,5.0302,4.1375,5.0425
 ENSMUSG00000085513,4.6527,3.3828,4.4102,3.9687,2.9238,2.9238,4.5639,4.8295,4.0265,4.8554,5.276,4.4223
 ENSMUSG00000083771,4.2113,4.754,4.7387,4.6657,6.0279,6.03,5.7455,5.9084,4.5604,4.9014,4.0154,4.052
 ENSMUSG00000044678,6.6317,6.6632,7.5303,6.3692,6.4191,7.5895,6.5703,6.4015,4.7093,5.9637,7.2857,6.6678
 ENSMUSG00000058625,4.2113,4.3255,4.2466,4.0637,4.5515,4.5931,2.9238,6.311,4.4494,4.092,4.6691,4.8392
 ENSMUSG00000057163,3.3431,2.9238,3.8066,3.8623,3.7693,5.6423,4.3616,4.075,3.7128,2.9238,2.9238,3.3941
 ENSMUSG00000002068,9.1005,9.1538,8.9563,9.1435,7.6141,7.5895,7.5758,8.0405,8.9719,9.2245,7.8031,7.3765
 ENSMUSG00000040136,3.5148,3.5702,3.8066,3.3992,5.0694,5.2574,4.3616,4.5137,3.5706,3.6103,2.9238,2.9238
 ENSMUSG00000044824,2.9238,2.9238,3.4387,3.74,4.7228,5.3297,4.3616,4.4196,3.5706,2.9238,3.7047,3.9579
 ENSMUSG00000031976,10.0563,10.0963,10.1028,10.2934,10.8149,10.9246,11.2517,11.1752,10.23,10.3044,12.2662,12.0361
 ENSMUSG00000109032,5.649,5.3245,4.9,5.239,6.4859,6.9804,6.8867,6.8807,5.1062,5.2889,5.9827,6.2372
 ENSMUSG00000050035,5.6865,5.6788,5.2893,5.3951,6.3962,6.6392,7.4234,7.3783,5.1062,5.7172,6.1326,6.0881
 ENSMUSG00000072672,2.9238,2.9238,3.4387,2.9238,3.5259,5.0135,2.9238,2.9238,4.962,3.7608,4.0154,3.3941
 ENSMUSG00000064246,6.6598,5.7227,5.6774,4.7653,5.8,6.5831,5.9855,5.1371,4.5604,4.4735,4.596,5.1849
 ENSMUSG00000021130,3.6451,3.5702,3.4387,3.74,5.24,5.6423,4.4672,4.203,3.5706,3.6103,4.6691,5.0425
 ENSMUSG00000038570,5.6299,5.8066,5.3622,5.2055,6.5703,7.0019,6.7464,7.0292,5.3825,5.5339,7.2428,6.7022
 ENSMUSG00000087642,4.7691,5.1049,5.4314,3.74,4.873,4.7123,4.113,2.9238,3.7128,3.4115,3.7047,3.9579
 ENSMUSG00000040249,12.2635,12.6504,12.7963,13.2056,13.3329,12.6507,12.192,11.8501,12.1933,12.1626,10.4871,11.6111
 ENSMUSG00000091058,7.299,6.0487,6.3728,5.5081,7.5222,7.3758,7.0295,7.9166,5.998,7.0451,7.7429,7.1714
 ENSMUSG00000091311,2.9238,3.3828,2.9238,2.9238,4.4554,5.0999,4.2447,4.075,2.9238,2.9238,2.9238,3.3941
 ENSMUSG00000041052,6.0716,6.2698,6.1504,5.8644,7.7372,8.2311,6.3692,6.4658,6.7717,6.1908,5.5539,6.534
 ENSMUSG00000079138,5.7932,5.8856,5.3972,6.1649,6.7437,7.0019,7.1032,7.1115,5.8678,5.7654,5.1366,4.9245
 ENSMUSG00000036305,10.0074,9.9173,10.2821,10.1231,10.6428,10.6228,11.9848,12.0961,9.9781,10.1112,11.2539,10.7724
 ENSMUSG00000067194,10.385,10.194,10.3721,10.2198,10.8256,10.7003,11.334,11.1902,10.348,10.4641,12.56,12.0333
 ENSMUSG00000055053,8.8018,9.126,8.9072,9.7439,10.2279,10.2112,10.4047,10.4133,9.124,9.1794,8.1828,8.6405
 ENSMUSG00000091123,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238,5.5565,2.9238,2.9238,2.9238,2.9238
 ENSMUSG00000025962,9.731,9.675,9.7403,9.5236,10.1886,10.2676,10.8926,10.7707,9.8051,9.726,11.8602,11.3619
 ENSMUSG00000018433,10.3383,10.3874,10.3157,10.3688,11.2721,11.3357,11.8366,11.7645,10.3878,10.4342,12.317,11.899
 ENSMUSG00000034401,9.2318,9.1791,9.1598,9.302,8.2382,8.1566,8.062,8.0544,9.492,9.54,7.3577,7.7757
 ENSMUSG00000049744,12.8203,13.0062,12.9984,13.0961,11.8476,12.0687,11.5489,11.408,13.2936,13.2033,11.6416,11.4898
 ENSMUSG00000026301,4.0112,4.1096,4.1542,3.8623,4.9419,6.0717,4.2447,3.9271,4.2593,3.7608,3.7047,2.9238
 ENSMUSG00000044424,6.2919,5.1049,6.5038,6.1817,6.0868,5.0135,5.5005,7.4432,6.5733,6.9146,7.0197,5.6861
 ENSMUSG00000057626,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238,5.5539,2.9238
 ENSMUSG00000042766,5.6679,5.6335,5.9571,6.4681,4.7228,5.2574,4.4672,5.1371,6.1171,6.1006,4.5181,4.1376
 ENSMUSG00000079657,6.3391,6.1317,6.0024,6.3246,7.1099,7.0019,7.931,7.4432,6.2715,6.2082,7.6961,8.0749
 ENSMUSG00000027133,10.0952,9.8377,10.1206,9.578,10.3441,10.1112,11.1437,11.1641,9.8101,10.0374,12.0399,11.3124
 ENSMUSG00000105573,4.9417,4.922,4.8485,5.3653,6.4859,7.1823,5.2561,4.7579,5.0716,4.8076,4.9243,4.8825
 ENSMUSG00000073198,2.9238,2.9238,2.9238,2.9238,2.9238,5.4635,2.9238,2.9238,3.7128,3.7608,2.9238,2.9238
 ENSMUSG00000027639,13.948,14.0591,13.9714,14.272,12.8394,12.8016,12.6751,12.6155,14.1002,14.2132,12.5037,12.5395
 ENSMUSG00000049649,3.5148,3.3828,2.9238,4.1501,5.1855,5.5257,4.2447,3.5108,3.5706,3.7608,4.4346,4.2895
 ENSMUSG00000050014,5.4665,5.3245,5.8862,5.239,6.4859,6.6114,6.5703,7.0151,5.1062,5.1095,4.596,5.4858
 ENSMUSG00000091386,3.6451,4.5593,4.2466,4.1501,5.869,5.8969,5.0222,5.1907,3.8312,4.092,4.2461,4.052
 ENSMUSG00000041608,4.909,4.1867,3.9381,3.3992,5.1855,6.1898,5.2561,5.1371,4.1875,4.3368,4.9807,5.2825
 ENSMUSG00000058966,3.5148,3.3828,2.9238,3.3992,5.0072,5.3982,2.9238,3.7484,3.3831,3.7608,4.1375,4.052
 ENSMUSG00000052031,9.7244,9.6832,9.4928,9.5121,10.3185,10.4464,10.9662,10.9411,9.7464,9.9443,11.7779,11.218
 ENSMUSG00000110404,4.4774,4.3887,4.2466,4.2295,5.3911,5.3297,4.9565,5.1371,4.2593,4.2614,6.4685,6.0165
 ENSMUSG00000027350,3.3431,3.5702,3.8066,2.9238,4.7228,5.181,3.7763,3.7484,2.9238,2.9238,4.6691,4.2895
 ENSMUSG00000040856,3.6451,3.8306,3.4387,4.3033,5.6107,5.8969,3.9606,4.6008,4.1875,3.886,3.8746,4.5962
 ENSMUSG00000063412,8.7421,8.21,8.4026,8.367,9.1315,8.9956,9.7121,9.7768,8.5473,8.7157,10.395,10.2805
 ENSMUSG00000044533,14.6228,14.3022,14.5583,14.1746,15.4445,15.2464,15.8395,16.051,14.3876,14.4893,16.2805,15.7554
 ENSMUSG00000021474,10.4174,10.1296,10.3377,10.1156,10.7354,10.8077,11.2654,11.2646,10.1247,10.2974,12.3387,12.0342
 ENSMUSG00000018848,10.7395,10.5013,10.6349,10.5842,11.3461,11.4639,11.541,11.6143,10.3861,10.5997,12.6543,12.3797
 ENSMUSG00000024120,11.7077,11.7315,11.6619,11.8017,12.5423,12.6524,13.0197,12.9888,11.7908,11.8664,13.8004,13.423
 ENSMUSG00000041205,5.7585,5.7227,5.4314,5.9259,6.962,7.291,7.5445,7.4002,5.9801,5.7654,6.8726,6.6444
 ENSMUSG00000061525,3.5148,3.8306,2.9238,3.5932,4.7228,5.5257,2.9238,3.7484,3.5706,3.6103,2.9238,3.8525
 ENSMUSG00000041632,8.6243,8.478,8.2254,8.592,9.7,9.6297,9.8781,9.7494,8.5323,8.467,10.1624,10.2059
 ENSMUSG00000014602,6.0855,6.2101,6.55,6.3982,7.3782,7.3425,5.7455,5.6718,5.5881,4.9458,5.276,5.6144
 ENSMUSG00000042179,2.9238,2.9238,2.9238,2.9238,2.9238,5.5257,3.5309,2.9238,2.9238,2.9238,2.9238,2.9238
 ENSMUSG00000034543,11.0632,11.0766,11.005,11.2803,12.0668,12.4017,12.3853,12.3145,11.1819,11.2093,13.0899,12.7369
 ENSMUSG00000071347,4.0112,4.3255,3.8066,3.3992,5.0072,6.03,4.8873,4.5137,4.3264,3.6103,5.3614,4.4833
 ENSMUSG00000066189,4.27,4.1867,3.8066,4.3033,5.9665,6.4637,4.7362,4.8295,4.5604,4.4073,4.5181,4.7943
 ENSMUSG00000031802,9.2999,9.6654,9.4592,9.7784,8.2948,8.442,7.8307,7.9835,9.5867,9.4417,8.2383,8.0529
 ENSMUSG00000036551,5.3053,5.2348,4.618,5.3036,6.6305,7.3255,5.8184,5.7782,4.7093,5.4169,5.7848,5.7764
 ENSMUSG00000108370,4.8755,4.6606,5.0431,4.3724,6.0868,5.8969,5.3592,7.0292,4.7093,4.6522,5.1366,5.2183
 ENSMUSG00000044719,4.8056,4.1867,4.6798,4.8574,5.9023,6.3671,5.5005,5.0227,4.5062,4.8076,6.3517,6.0881
 ENSMUSG00000020691,9.9062,9.8916,9.8437,10.0332,10.8769,10.9062,11.1393,11.1728,9.9433,10.0009,11.9675,11.5662
 ENSMUSG00000037016,3.6451,3.9337,4.0523,3.74,5.3911,5.6423,4.3616,3.5108,4.3264,2.9238,4.0154,4.2163
 ENSMUSG00000049176,3.6451,2.9238,3.8066,3.5932,5.0072,5.4635,3.5309,3.5108,3.5706,2.9238,3.4793,3.3941
 ENSMUSG00000032118,3.6451,3.5702,3.6483,2.9238,4.5515,5.5853,4.2447,4.4196,2.9238,3.4115,3.4793,3.5861
 ENSMUSG00000043549,4.27,4.5593,3.6483,4.6657,5.7273,6.2634,4.8873,4.9615,4.1103,4.092,4.0154,4.2163
 ENSMUSG00000032113,7.7656,7.3805,7.568,7.4744,7.9867,8.1276,7.7136,7.5648,7.3823,7.3546,9.8481,8.9564
 ENSMUSG00000020154,7.6864,7.7306,8.2534,7.7334,8.1992,8.016,6.9359,6.7667,8.1304,8.6129,6.0088,8.2119
 ENSMUSG00000027656,4.9736,4.5593,5.2513,4.8574,5.2923,5.8969,4.7362,4.3167,4.3264,4.1803,2.9238,4.052
 ENSMUSG00000028364,3.9338,3.7122,3.6483,3.3992,5.2923,5.5853,4.814,4.7579,3.7128,3.6103,3.4793,3.8525
 ENSMUSG00000024659,8.918,8.0163,8.4517,8.1768,7.205,7.6314,7.8307,6.7835,8.4673,8.6574,6.4685,7.5869
 ENSMUSG00000099981,2.9238,3.3828,2.9238,3.3992,4.5515,5.181,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238
 ENSMUSG00000019823,12.1817,12.2001,12.066,12.2851,10.8149,10.6855,10.3754,10.7988,12.2186,12.243,10.9635,11.1735
 ENSMUSG00000062758,4.27,4.3255,2.9238,2.9238,5.24,4.4604,4.9565,4.203,4.6617,4.4073,4.2461,5.2825
 ENSMUSG00000035711,12.0462,11.9716,11.908,12.1961,10.7159,10.5682,10.8549,11.3662,12.1931,12.3194,10.5749,10.4
 ENSMUSG00000084063,5.3998,5.5626,5.2513,5.7555,7.4465,7.4558,5.7076,5.6344,5.564,5.6924,5.3194,5.732
 ENSMUSG00000029211,4.0826,4.4484,3.9381,3.5932,4.873,5.7498,3.5309,3.5108,2.9238,3.6103,3.4793,3.9579
 ENSMUSG00000095101,5.1221,4.922,5.0875,4.3033,6.3004,6.4322,6.1903,6.2392,5.2967,5.0704,4.5181,4.6488
 ENSMUSG00000051504,8.1473,7.9364,8.0608,9.3396,7.9243,8.5551,8.6522,8.199,9.5334,9.632,9.9092,9.5457
 ENSMUSG00000094105,2.9238,2.9238,3.9381,2.9238,4.6402,5.0999,3.7763,4.4196,3.3831,2.9238,4.2461,3.5861
 ENSMUSG00000050600,12.4779,12.6873,12.4547,12.7912,11.5359,11.7166,11.2662,11.693,12.7997,12.7638,10.9461,10.8029
 ENSMUSG00000096768,11.3164,12.0237,12.5991,11.4657,12.6513,12.2549,12.8031,12.4963,11.5073,11.5616,13.8276,12.9893
 ENSMUSG00000059857,3.6451,4.0258,3.9381,3.8623,4.6402,5.6423,4.113,4.7579,2.9238,3.7608,2.9238,4.1376
 ENSMUSG00000050368,3.8488,4.1867,3.4387,4.0637,5.7273,5.6971,4.7362,4.6008,3.8312,4.092,3.7047,3.7315
 ENSMUSG00000059040,4.27,5.2348,4.8485,4.0637,5.1287,5.5257,4.113,2.9238,5.2049,4.5362,5.2311,3.9579
 ENSMUSG00000001524,8.4407,8.2362,8.1579,8.3076,9.2282,9.2362,9.5351,9.6431,8.2418,8.3557,10.2365,9.9102
 ENSMUSG00000030638,3.8488,4.1096,4.4837,3.74,5.0072,5.987,4.8873,3.5108,3.9343,3.4115,3.7047,4.5411
 ENSMUSG00000028394,8.9839,8.4905,8.7974,8.8136,9.9454,9.8137,10.0326,10.0385,8.7688,8.8668,10.6152,10.4637
 ENSMUSG00000045165,11.0822,10.9135,11.0602,11.1214,9.561,9.324,9.698,9.9797,11.3314,11.3995,10.2821,9.9641
 ENSMUSG00000026874,3.5148,3.3828,3.4387,3.3992,4.8002,5.6971,4.7362,3.9271,3.5706,3.4115,4.4346,4.4223
 ENSMUSG00000074575,7.865,8.2362,7.7297,8.1347,6.5907,6.6392,6.7647,7.0151,7.9564,7.6849,6.202,6.2683
 ENSMUSG00000031517,6.0432,5.6103,6.1302,4.9842,5.6107,5.5257,3.7763,4.5137,4.962,4.1803,4.596,4.4833
 ENSMUSG00000022972,7.3797,7.1554,7.3516,7.1749,7.7005,7.6587,7.8045,8.1087,7.1255,7.3546,9.3582,9.1507
 ENSMUSG00000027387,7.6681,7.5983,7.6892,7.8935,8.3959,8.6465,9.0476,8.8479,7.8585,7.9379,9.7078,9.5706
 ENSMUSG00000031960,11.3241,11.093,11.1095,10.9783,11.9352,11.8474,11.9687,12.1533,10.8708,10.989,13.1234,12.8209
 ENSMUSG00000094065,2.9238,2.9238,2.9238,2.9238,2.9238,5.5257,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238
 ENSMUSG00000095029,5.0937,4.1096,4.4102,4.2295,5.1287,5.8969,5.1443,4.8295,4.7551,4.2614,2.9238,4.052
 ENSMUSG00000005952,3.3431,2.9238,2.9238,2.9238,4.3505,5.3297,3.7763,2.9238,2.9238,2.9238,3.7047,3.5861
 ENSMUSG00000058435,6.14,6.2988,7.0968,6.1479,6.0868,5.8496,5.8184,5.9987,5.8678,5.1842,4.0154,5.2183
 ENSMUSG00000036371,13.7254,13.511,13.5955,13.4974,14.5817,14.6646,14.6088,14.7268,13.4001,13.5992,15.5408,15.2183
 ENSMUSG00000033196,2.9238,2.9238,2.9238,2.9238,4.5515,5.0999,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238
 ENSMUSG00000026175,4.5237,4.4484,4.618,5.239,6.0868,6.7453,5.8535,5.6718,4.9232,5.0704,6.3105,5.798
 ENSMUSG00000069302,8.851,7.7975,8.3816,7.4402,6.6305,6.3334,7.0594,6.6972,7.8243,7.4373,8.1427,7.4591
 ENSMUSG00000078722,3.8488,4.3255,3.8066,3.3992,5.0072,5.6423,4.6531,4.075,4.5062,4.3368,2.9238,5.0044
 ENSMUSG00000020481,3.5148,3.8306,3.4387,2.9238,4.873,5.3297,2.9238,3.9271,3.3831,2.9238,3.4793,3.5861
 ENSMUSG00000053916,5.9238,5.9047,6.2844,5.8852,7.0671,6.2634,7.9864,6.507,5.8283,5.0704,5.6239,6.5593
 ENSMUSG00000001707,8.6662,8.5273,8.8163,8.5574,8.9864,9.1086,9.5949,9.3256,8.8017,8.8228,11.0088,10.2335
 ENSMUSG00000034667,10.9505,10.8404,10.8013,10.8014,11.8233,11.8213,12.1071,12.1198,10.7649,10.819,12.7799,12.4207
 ENSMUSG00000028845,3.9338,3.9337,3.9381,3.8623,5.1855,5.5257,5.5005,5.596,3.7128,3.886,4.4346,4.2163
 ENSMUSG00000101376,2.9238,2.9238,2.9238,2.9238,4.3505,5.0999,4.113,4.203,2.9238,3.4115,2.9238,3.3941
 ENSMUSG00000015968,8.5216,8.8147,8.8226,9.3433,7.8507,8.3106,7.6947,7.7212,9.2078,9.458,7.1986,7.7487
 ENSMUSG00000070980,2.9238,2.9238,3.4387,3.9687,4.2344,5.181,4.4672,4.6008,3.7128,3.886,4.596,2.9238
 ENSMUSG00000027804,10.9368,10.8343,10.7523,10.6558,11.3454,11.4812,11.91,11.9233,10.8017,10.8933,12.9411,12.4588
 ENSMUSG00000094689,9.6063,10.9919,9.5709,8.5701,9.5246,10.0813,8.5769,8.8558,8.7192,8.8088,8.9231,8.5588
 ENSMUSG00000094686,3.9338,4.1096,3.8066,3.3992,5.1287,5.181,5.2561,4.6819,4.5062,4.2614,2.9238,5.0044
 ENSMUSG00000068101,6.2554,5.9964,6.3381,6.2309,7.2942,7.2377,7.955,7.7893,6.1007,5.9637,7.5544,7.2196
 ENSMUSG00000028042,10.6168,10.6699,10.599,10.6113,11.5143,11.4591,11.7248,12.1036,10.6421,10.6295,9.7078,9.6648
 ENSMUSG00000041991,2.9238,2.9238,2.9238,3.3992,4.4554,5.181,2.9238,2.9238,2.9238,2.9238,2.9238,2.9238
 ENSMUSG00000096100,5.488,4.9607,5.5599,5.0238,4.1036,4.7123,3.9606,2.9238,4.6617,5.0302,4.0154,4.2163
 ENSMUSG00000070319,10.7143,10.4606,10.5272,10.5186,11.3675,11.5244,11.533,11.4637,10.4362,10.5466,12.5646,12.3277
 ENSMUSG00000027273,4.0112,4.7082,4.4102,4.5571,5.24,6.3671,5.7824,5.2423,4.5062,3.9948,4.3444,4.052
 ENSMUSG00000025050,8.7334,8.832,8.626,8.6379,9.3665,9.5038,9.9555,9.9651,8.7112,8.7975,10.8181,10.2557
 ENSMUSG00000020695,4.9736,4.754,4.4102,4.6657,6.3491,7.044,5.5005,5.386,5.4369,4.9458,4.8652,5.4307
 ENSMUSG00000057561,10.6333,10.2846,10.6777,10.3931,10.9858,11.013,11.3462,11.2051,10.3819,10.5525,12.6578,12.2391
 ENSMUSG00000020692,9.3014,9.4134,9.3095,9.4789,10.3321,10.4561,10.8644,10.7474,9.5824,9.4526,11.2579,10.9958
 ENSMUSG00000026675,8.2303,8.2692,8.4954,8.6258,8.4578,8.612,9.0099,9.237,8.4705,8.6449,10.4687,10.289
 ENSMUSG00000084283,7.2751,7.6098,7.3942,7.9135,8.7641,9.6904,7.4462,7.4326,7.6568,7.4003,7.0449,7.4184
 ENSMUSG00000031957,2.9238,2.9238,2.9238,2.9238,3.7693,5.3982,3.7763,2.9238,2.9238,2.9238,2.9238,2.9238
 ENSMUSG00000014301,7.4614,7.1788,7.2807,6.8595,8.3551,8.4576,8.7237,8.7531,7.389,7.2252,8.6843,8.7262
 ENSMUSG00000062981,9.4149,9.0331,9.2803,8.84,9.9137,9.8198,9.8378,9.9297,8.9034,9.0779,11.3235,10.6418
 ENSMUSG00000027199,8.5241,7.959,8.564,8.1304,7.9082,7.291,7.7507,6.8649,7.7113,8.2966,5.9561,7.3551
 ENSMUSG00000079003,9.279,9.1752,9.0256,8.9701,9.093,8.8256,9.0513,9.5233,9.0372,9.1262,11.342,10.4835
 ENSMUSG00000028540,9.0539,9.1597,9.0682,9.0333,9.5325,9.6054,10.2978,10.3013,9.2322,9.2118,11.2983,10.5833
 ENSMUSG00000076499,4.0112,3.9337,3.8066,4.2295,4.8002,5.3297,6.1628,5.1371,4.1103,4.1803,3.8746,3.8525
 ENSMUSG00000007872,9.953,9.7194,9.4206,9.9796,8.3959,8.2758,9.3364,8.9775,10.3608,10.846,9.5997,9.3255
 ENSMUSG00000096802,6.7582,7.2394,7.4026,6.4952,5.6507,6.4322,5.7076,5.7782,6.0841,5.5056,5.2311,5.1849
 ENSMUSG00000073838,10.2743,10.0591,10.1294,10.179,10.8912,10.8991,11.3179,11.448,10.059,10.1716,12.1736,11.7475
 ENSMUSG00000093806,2.9238,3.7122,3.4387,3.8623,4.2344,5.4635,3.9606,3.5108,2.9238,2.9238,4.5181,4.052
 ENSMUSG00000005566,11.8606,11.7761,11.8211,11.8814,12.3141,12.3032,12.9898,13.0811,11.9562,12.0342,13.9861,13.4782
 ENSMUSG00000037716,3.3431,2.9238,2.9238,2.9238,4.1036,5.3297,2.9238,3.9271,2.9238,2.9238,2.9238,3.3941
 ENSMUSG00000026187,10.156,10.0871,10.1777,9.9077,10.9304,11.0508,11.3499,11.4255,10.0121,9.9885,11.8522,11.7416
 ENSMUSG00000026974,9.004,8.6795,8.8776,8.9533,9.1956,9.4657,9.6668,9.5333,8.761,8.9303,11.0513,10.5985
 ENSMUSG00000002769,5.1221,5.5131,5.0431,5.9259,6.4859,7.5018,6.2173,6.0835,5.2967,5.6924,6.8585,6.5212
 ENSMUSG00000004891,4.7691,3.9337,5.0431,4.3724,5.7273,6.6392,5.8877,5.3398,4.9996,4.6522,4.5181,5.3734
 ENSMUSG00000061390,4.4774,4.3255,4.0523,3.5932,4.7228,4.1352,2.9238,4.5137,5.1062,2.9238,4.9807,3.3941
 ENSMUSG00000069763,5.2555,4.7082,4.5528,4.3033,4.7228,4.4604,4.3616,5.0811,2.9238,3.4115,3.4793,3.3941
 ENSMUSG00000083587,5.3998,5.9964,6.0463,6.5348,7.0671,8.1756,6.077,5.9391,5.9251,6.0436,5.5539,6.1055
 ENSMUSG00000041736,9.5931,9.4085,9.7842,9.4449,8.0391,7.8719,8.582,8.2238,9.7464,9.8072,8.4831,8.4455
 ENSMUSG00000031659,13.2536,13.4467,13.262,13.3529,12.0056,12.0222,11.9008,12.1423,13.5159,13.4326,11.9534,11.8021
 ENSMUSG00000069516,12.4343,11.6226,12.1882,12.2177,11.2916,10.8862,11.4097,10.742,11.587,12.5226,10.2768,12.4143
 ENSMUSG00000081221,5.5908,4.2584,5.9102,5.4527,4.8002,4.5931,5.0222,6.8649,5.1399,4.8554,6.2681,5.6144
 ENSMUSG00000045629,6.429,5.9785,5.5599,4.6657,4.4554,5.3297,4.4672,4.6008,4.7551,5.1842,3.7047,5.0796
 ENSMUSG00000018830,5.2299,5.0703,4.4837,5.0238,6.6107,6.9364,6.0471,5.7082,5.0716,5.0704,5.6576,6.2836
 ENSMUSG00000028683,9.1324,9.0073,9.1198,9.1729,10.0784,10.3177,10.3485,10.3359,9.1499,9.2245,11.0302,10.7562
 ENSMUSG00000042215,6.2431,6.2403,6.1097,6.2147,6.3004,6.4637,6.6113,6.4232,5.564,6.2082,8.297,7.6986
 ENSMUSG00000061613,10.044,9.9594,10.0224,9.8607,10.8758,10.9371,11.0779,11.1989,9.9388,9.9935,11.8557,11.7361
 ENSMUSG00000069308,8.0274,7.2245,7.9397,7.2078,8.2318,8.2846,9.5457,9.2492,7.64,7.7858,8.1427,7.2586
 ENSMUSG00000091006,4.429,4.2584,4.6798,4.4988,6.1433,6.7195,5.1443,5.4307,4.6121,4.5956,4.9243,4.8392
 ENSMUSG00000038967,7.3908,7.0324,7.1965,7.6097,6.65,6.3671,6.2173,6.7667,7.4923,7.5016,5.4417,5.5896
 ENSMUSG00000095130,9.581,9.6791,9.3359,8.5284,8.7818,10.7908,8.2803,8.7316,8.4059,8.6668,8.7468,8.2702
 ENSMUSG00000019777,10.5612,10.5105,10.4993,10.3931,11.5637,11.4523,11.8226,11.8874,10.3454,10.5533,12.3673,11.8842
 ENSMUSG00000040034,8.6708,8.3974,8.4026,8.3038,9.0091,8.9576,9.47,9.3568,8.461,8.7277,10.6838,10.0933
 ENSMUSG00000076677,11.1989,11.7796,10.9822,9.6604,11.6955,12.2593,10.62,11.2043,10.8079,10.2369,10.4132,10.3487
